"count","name","year"
"8483","Kedzie Ave & Palmer Ct","2020"
"581","Kedzie Ave & Roosevelt Rd","2020"
"176","Kenton Ave & Madison St","2020"
"2066","Keystone Ave & Fullerton Ave","2020"
"1816","Keystone Ave & Montrose Ave","2020"
"1134","Kilbourn Ave & Irving Park Rd","2020"
"1239","Kilbourn Ave & Milwaukee Ave","2020"
"1310","Kildare Ave & Montrose Ave","2020"
"3493","Kimball Ave & Belmont Ave","2020"
"16643","Kimbark Ave & 53rd St","2020"
"32111","Kingsbury St & Erie St","2020"
"43656","Kingsbury St & Kinzie St","2020"
"1100","Knox Ave & Montrose Ave","2020"
"4744","Kosciuszko Park","2020"
"416","Kostner Ave & Adams St","2020"
"101","Kostner Ave & Lake St","2020"
"4419","Laflin St & Cullerton St","2020"
"7920","Lake Park Ave & 35th St","2020"
"5009","Lake Park Ave & 47th St","2020"
"9615","Lake Park Ave & 53rd St","2020"
"10700","Lake Park Ave & 56th St","2020"
"31465","Lakefront Trail & Bryn Mawr Ave","2020"
"15068","Lakefront Trail & Wilson Ave","2020"
"37018","Lakeview Ave & Fullerton Pkwy","2020"
"141","Laramie Ave & Gladys Ave","2020"
"169","Laramie Ave & Kinzie St","2020"
"440","Laramie Ave & Madison St","2020"
"15640","Larrabee St & Armitage Ave","2020"
"18869","Larrabee St & Division St","2020"
"22681","Larrabee St & Kingsbury St","2020"
"8675","Larrabee St & Menomonee St","2020"
"9574","Larrabee St & North Ave","2020"
"11367","Larrabee St & Oak St","2020"
"40386","Larrabee St & Webster Ave","2020"
"19929","LaSalle Dr & Huron St","2020"
"7705","LaSalle St & Adams St","2020"
"29556","LaSalle St & Illinois St","2020"
"18183","LaSalle St & Jackson Blvd","2020"
"16675","LaSalle St & Washington St","2020"
"286","Latrobe Ave & Chicago Ave","2020"
"19","Lawndale Ave & 111th St","2020"
"3298","Leavitt St & Addison St","2020"
"1338","Leavitt St & Archer Ave","2020"
"8583","Leavitt St & Armitage Ave","2020"
"4653","Leavitt St & Belmont Ave","2020"
"7992","Leavitt St & Chicago Ave","2020"
"4724","Leavitt St & Division St","2020"
"4596","Leavitt St & Lawrence Ave","2020"
"9405","Leavitt St & North Ave","2020"
"5370","Lincoln Ave & Addison St","2020"
"9504","Lincoln Ave & Belle Plaine Ave","2020"
"15708","Lincoln Ave & Belmont Ave","2020"
"19474","Lincoln Ave & Diversey Pkwy","2020"
"32826","Lincoln Ave & Fullerton Ave","2020"
"17171","Lincoln Ave & Roscoe St","2020"
"9158","Lincoln Ave & Sunnyside Ave","2020"
"9314","Lincoln Ave & Waveland Ave","2020"
"4371","Lincoln Ave & Winona St","2020"
"22137","Lincoln Park Conservatory","2020"
"1469","Lincolnwood Dr & Central St","2020"
"10064","Logan Blvd & Elston Ave","2020"
"218","Loomis Blvd & 84th St","2020"
"2479","Loomis St & Archer Ave","2020"
"9029","Loomis St & Jackson Blvd","2020"
"22043","Loomis St & Lexington St","2020"
"109","Major Taylor Trail & 115th St","2020"
"25","Major Taylor Trail & 124th St","2020"
"1714","Malcolm X College Vaccination Site","2020"
"3525","Manor Ave & Leland Ave","2020"
"1447","Maplewood Ave & Peterson Ave","2020"
"17587","Marine Dr & Ainslie St","2020"
"93","Marquette Ave & 89th St","2020"
"364","Marshfield Ave & 44th St","2020"
"73","Marshfield Ave & 59th St","2020"
"119","May St & 69th St","2020"
"3688","May St & Cullerton St","2020"
"13607","May St & Taylor St","2020"
"30038","McClurg Ct & Erie St","2020"
"3552","McCormick Place","2020"
"42","Michigan Ave & 114th St","2020"
"21722","Michigan Ave & 14th St","2020"
"18619","Michigan Ave & 18th St","2020"
"214","Michigan Ave & 71st St","2020"
"26105","Michigan Ave & 8th St","2020"
"9907","Michigan Ave & Ida B Wells Dr","2020"
"15676","Michigan Ave & Jackson Blvd","2020"
"41016","Michigan Ave & Lake St","2020"
"16498","Michigan Ave & Madison St","2020"
"43280","Michigan Ave & Oak St","2020"
"20190","Michigan Ave & Pearson St","2020"
"37656","Michigan Ave & Washington St","2020"
"28646","Mies van der Rohe Way & Chestnut St","2020"
"26706","Mies van der Rohe Way & Chicago Ave","2020"
"835","Millard Ave & 26th St","2020"
"49365","Millennium Park","2020"
"1779","Milwaukee Ave & Cuyler Ave","2020"
"26275","Milwaukee Ave & Grand Ave","2020"
"7389","Milwaukee Ave & Rockwell St","2020"
"20438","Milwaukee Ave & Wabansia Ave","2020"
"13137","MLK Jr Dr & 29th St","2020"
"2159","MLK Jr Dr & 47th St","2020"
"848","MLK Jr Dr & 56th St","2020"
"594","MLK Jr Dr & 63rd St","2020"
"258","MLK Jr Dr & 83rd St","2020"
"4066","MLK Jr Dr & Pershing Rd","2020"
"2568","Monticello Ave & Irving Park Rd","2020"
"27867","Montrose Harbor","2020"
"6325","Morgan Ave & 14th Pl","2020"
"6942","Morgan St & 18th St","2020"
"3972","Morgan St & 31st St","2020"
"27115","Morgan St & Lake St","2020"
"299","Morgan St & Pershing Rd","2020"
"13762","Morgan St & Polk St","2020"
"8","MTL-ECO5.1-01","2020"
"6781","Museum of Science and Industry","2020"
"1","N Carpenter St & W Lake St","2020"
"14","N Green St & W Lake St","2020"
"33897","New St & Illinois St","2020"
"14682","Noble St & Milwaukee Ave","2020"
"2485","Normal Ave & Archer Ave","2020"
"3968","Oakley Ave & Irving Park Rd","2020"
"1317","Oakley Ave & Touhy Ave","2020"
"15879","Ogden Ave & Chicago Ave","2020"
"2974","Ogden Ave & Congress Pkwy","2020"
"15360","Ogden Ave & Race Ave","2020"
"3572","Ogden Ave & Roosevelt Rd","2020"
"133","Oglesby Ave & 100th St","2020"
"14987","Orleans St & Chestnut St NEXT Apts","2020"
"7479","Orleans St & Elm St","2020"
"11854","Orleans St & Hubbard St","2020"
"19462","Orleans St & Merchandise Mart Plaza","2020"
"14083","Paulina Ave & North Ave","2020"
"7937","Paulina St & 18th St","2020"
"12122","Paulina St & Flournoy St","2020"
"3332","Paulina St & Howard St","2020"
"5353","Paulina St & Montrose Ave","2020"
"21080","Peoria St & Jackson Blvd","2020"
"335","Perry Ave & 69th St","2020"
"585","Phillips Ave & 79th St","2020"
"386","Phillips Ave & 83rd St","2020"
"25846","Pine Grove Ave & Irving Park Rd","2020"
"33787","Pine Grove Ave & Waveland Ave","2020"
"2149","Prairie Ave & 43rd St","2020"
"1224","Prairie Ave & Garfield Blvd","2020"
"647","Princeton Ave & 47th St","2020"
"586","Princeton Ave & Garfield Blvd","2020"
"351","Prospect Sq & 91st St","2020"
"349","Pulaski Rd & Congress Pkwy","2020"
"1572","Pulaski Rd & Eddy St Temp","2020"
"396","Pulaski Rd & Lake St","2020"
"2086","Racine Ave & 13th St","2020"
"2832","Racine Ave & 15th St","2020"
"8754","Racine Ave & 18th St","2020"
"1634","Racine Ave & 35th St","2020"
"50","Racine Ave & 61st St","2020"
"147","Racine Ave & 65th St","2020"
"18529","Racine Ave & Belmont Ave","2020"
"5846","Racine Ave & Congress Pkwy","2020"
"16824","Racine Ave & Fullerton Ave","2020"
"625","Racine Ave & Garfield Blvd","2020"
"6854","Racine Ave & Randolph St","2020"
"5254","Racine Ave & Washington Blvd","2020"
"10776","Racine Ave & Wrightwood Ave","2020"
"852","Rainbow Beach","2020"
"5073","Ravenswood Ave & Berteau Ave","2020"
"8712","Ravenswood Ave & Irving Park Rd","2020"
"18729","Ravenswood Ave & Lawrence Ave","2020"
"6249","Rhodes Ave & 32nd St","2020"
"103","Rhodes Ave & 71st St","2020"
"3960","Richmond St & Diversey Ave","2020"
"1007","Ridge Blvd & Howard St","2020"
"1075","Ridge Blvd & Touhy Ave","2020"
"21513","Ritchie Ct & Banks St","2020"
"4816","Rockwell St & Eastwood Ave","2020"
"29474","Rush St & Cedar St","2020"
"14810","Rush St & Hubbard St","2020"
"27339","Rush St & Superior St","2020"
"1","S Michigan Ave & E 118th St","2020"
"960","Sacramento Blvd & Franklin Blvd","2020"
"12441","Sangamon St & Washington Blvd","2020"
"2565","Sawyer Ave & Irving Park Rd","2020"
"19802","Sedgwick St & Huron St","2020"
"21792","Sedgwick St & North Ave","2020"
"7080","Sedgwick St & Schiller St","2020"
"20765","Sedgwick St & Webster Ave","2020"
"231","Seeley Ave & Garfield Blvd","2020"
"8382","Seeley Ave & Roscoe St","2020"
"24930","Shedd Aquarium","2020"
"19144","Sheffield Ave & Fullerton Ave","2020"
"21911","Sheffield Ave & Kingsbury St","2020"
"27146","Sheffield Ave & Waveland Ave","2020"
"23865","Sheffield Ave & Webster Ave","2020"
"28317","Sheffield Ave & Wellington Ave","2020"
"20873","Sheffield Ave & Willow St","2020"
"23027","Sheffield Ave & Wrightwood Ave","2020"
"14156","Sheridan Rd & Buena Ave","2020"
"6583","Sheridan Rd & Columbia Ave","2020"
"5638","Sheridan Rd & Greenleaf Ave","2020"
"21204","Sheridan Rd & Irving Park Rd","2020"
"9762","Sheridan Rd & Lawrence Ave","2020"
"9581","Sheridan Rd & Loyola Ave","2020"
"23579","Sheridan Rd & Montrose Ave","2020"
"5652","Sheridan Rd & Noyes St NU","2020"
"2034","Shields Ave & 28th Pl","2020"
"3829","Shields Ave & 31st St","2020"
"80","Shields Ave & 43rd St","2020"
"22128","Shore Dr & 55th St","2020"
"2808","Smith Park","2020"
"151","South Chicago Ave & 83rd St","2020"
"56","South Chicago Ave & Elliot Ave","2020"
"3427","South Shore Dr & 67th St","2020"
"4502","South Shore Dr & 71st St","2020"
"1864","South Shore Dr & 74th St","2020"
"14482","Southport Ave & Belmont Ave","2020"
"5790","Southport Ave & Clark St","2020"
"10728","Southport Ave & Clybourn Ave","2020"
"10426","Southport Ave & Irving Park Rd","2020"
"28178","Southport Ave & Roscoe St","2020"
"26416","Southport Ave & Waveland Ave","2020"
"18306","Southport Ave & Wellington Ave","2020"
"14320","Southport Ave & Wrightwood Ave","2020"
"5397","Spaulding Ave & Armitage Ave","2020"
"3888","Spaulding Ave & Division St","2020"
"45366","St. Clair St & Erie St","2020"
"1824","St. Louis Ave & Balmoral Ave","2020"
"6056","St. Louis Ave & Fullerton Ave","2020"
"45","State St & 123rd St","2020"
"5451","State St & 19th St","2020"
"1476","State St & 29th St","2020"
"9855","State St & 33rd St","2020"
"4777","State St & 35th St","2020"
"412","State St & 54th St","2020"
"154","State St & 76th St","2020"
"574","State St & 79th St","2020"
"226","State St & 95th St","2020"
"13118","State St & Harrison St","2020"
"30150","State St & Kinzie St","2020"
"17678","State St & Pearson St","2020"
"833","State St & Pershing Rd","2020"
"27756","State St & Randolph St","2020"
"12284","State St & Van Buren St","2020"
"6754","Stave St & Armitage Ave","2020"
"16743","Stetson Ave & South Water St","2020"
"162","Stewart Ave & 63rd St","2020"
"121","Stewart Ave & 83rd St","2020"
"32166","Stockton Dr & Wrightwood Ave","2020"
"880","Stony Island Ave & 64th St","2020"
"1161","Stony Island Ave & 67th St","2020"
"975","Stony Island Ave & 71st St","2020"
"792","Stony Island Ave & 75th St","2020"
"463","Stony Island Ave & 82nd St","2020"
"74","Stony Island Ave & 90th St","2020"
"353","Stony Island Ave & South Chicago Ave","2020"
"71967","Streeter Dr & Grand Ave","2020"
"130","Summit Ave & 86th St","2020"
"4281","Talman Ave & Addison St","2020"
"59463","Theater on the Lake","2020"
"177","Throop St & 52nd St","2020"
"10244","Throop St & Taylor St","2020"
"55","Torrence Ave & 106th St","2020"
"13","Torrence Ave & 126th Pl","2020"
"3975","Troy St & Elston Ave","2020"
"6605","Troy St & North Ave","2020"
"1116","Union Ave & Root St","2020"
"15045","University Ave & 57th St","2020"
"4303","University Library NU","2020"
"2201","Valli Produce - Evanston Plaza","2020"
"118","Vernon Ave & 107th St","2020"
"426","Vernon Ave & 75th St","2020"
"247","Vernon Ave & 79th St","2020"
"23","Vincennes Ave & 104th St","2020"
"132","Vincennes Ave & 75th St","2020"
"218","W Armitage Ave & N Sheffield Ave","2020"
"849","W Oakdale Ave & N Broadway","2020"
"1","W Washington Blvd & N Peoria St","2020"
"16030","Wabash Ave & 16th St","2020"
"278","Wabash Ave & 83rd St","2020"
"504","Wabash Ave & 87th St","2020"
"29464","Wabash Ave & 9th St","2020"
"16227","Wabash Ave & Adams St","2020"
"4710","Wabash Ave & Cermak Rd","2020"
"44365","Wabash Ave & Grand Ave","2020"
"43757","Wabash Ave & Roosevelt Rd","2020"
"24413","Wabash Ave & Wacker Pl","2020"
"13014","Wacker Dr & Washington St","2020"
"126","Walden Pkwy & 100th St","2020"
"2872","Wallace St & 35th St","2020"
"7465","Walsh Park","2020"
"2493","Warren Park East","2020"
"2592","Warren Park West","2020"
"5697","Washtenaw Ave & Lawrence Ave","2020"
"1812","Washtenaw Ave & Ogden Ave","2020"
"41","WATSON TESTING - DIVVY","2020"
"3855","Wells St & 19th St","2020"
"49852","Wells St & Concord Ln","2020"
"42907","Wells St & Elm St","2020"
"37072","Wells St & Evergreen Ave","2020"
"32888","Wells St & Hubbard St","2020"
"43922","Wells St & Huron St","2020"
"18367","Wells St & Polk St","2020"
"13345","Wells St & Walton St","2020"
"30","Wentworth Ave & 104th St","2020"
"2827","Wentworth Ave & 24th St Temp","2020"
"1703","Wentworth Ave & 33rd St","2020"
"1258","Wentworth Ave & 35th St","2020"
"355","Wentworth Ave & 63rd St","2020"
"10185","Wentworth Ave & Cermak Rd","2020"
"605","Western & 28th - Velasquez Institute Vaccination Site","2020"
"2","Western Ave & 104th St","2020"
"26","Western Ave & 111th St","2020"
"3076","Western Ave & 21st St","2020"
"1644","Western Ave & 24th St","2020"
"4853","Western Ave & Congress Pkwy","2020"
"8473","Western Ave & Division St","2020"
"5694","Western Ave & Fillmore St","2020"
"2761","Western Ave & Granville Ave","2020"
"1458","Western Ave & Howard St","2020"
"10266","Western Ave & Leland Ave","2020"
"3641","Western Ave & Lunt Ave","2020"
"4050","Western Ave & Monroe St","2020"
"5100","Western Ave & Roscoe St","2020"
"11551","Western Ave & Walton St","2020"
"13836","Western Ave & Winnebago Ave","2020"
"734","Western Blvd & 48th Pl","2020"
"36378","Wilton Ave & Belmont Ave","2020"
"24456","Wilton Ave & Diversey Pkwy","2020"
"5451","Winchester Ave & Elston Ave","2020"
"2865","Winchester Ravenswood Ave & Balmoral Ave","2020"
"8407","Winthrop Ave & Lawrence Ave","2020"
"833","Wolcott Ave & Fargo Ave","2020"
"15699","Wolcott Ave & Polk St","2020"
"8619","Wolcott Ravenswood Ave & Montrose Ave","2020"
"1523","Wood St & 35th St","2020"
"9907","Wood St & Augusta Blvd","2020"
"7609","Wood St & Chicago Ave","2020"
"5666","Wood St & Hubbard St","2020"
"22795","Wood St & Milwaukee Ave","2020"
"10517","Wood St & Taylor St Temp","2020"
"7862","Woodlawn Ave & 55th St","2020"
"155","Woodlawn Ave & 75th St","2020"
"3785","Woodlawn Ave & Lake Park Ave","2020"
"592","Yates Blvd & 75th St","2020"
"2144","2112 W Peterson Ave","2021"
"4260","63rd St Beach","2021"
"16726","900 W Harrison St","2021"
"23668","Aberdeen St & Jackson Blvd","2021"
"22094","Aberdeen St & Monroe St","2021"
"20514","Aberdeen St & Randolph St","2021"
"194","Ada St & 113th St","2021"
"18192","Ada St & Washington Blvd","2021"
"30055","Adler Planetarium","2021"
"601","Albany Ave & 26th St","2021"
"157","Albany Ave & Belmont Ave","2021"
"10060","Albany Ave & Bloomingdale Ave","2021"
"4438","Albany Ave & Montrose Ave","2021"
"180","Altgeld Gardens","2021"
"56","Archer Ave & 43rd St","2021"
"1093","Archer Damen Ave & 37th St","2021"
"64","Artesian Ave & 55th St","2021"
"5072","Artesian Ave & Hubbard St","2021"
"5957","Ashland Ave & 13th St","2021"
"299","Ashland Ave & 50th St","2021"
"382","Ashland Ave & 63rd St","2021"
"267","Ashland Ave & 66th St","2021"
"296","Ashland Ave & 74th St","2021"
"284","Ashland Ave & 78th St","2021"
"2247","Ashland Ave & Archer Ave","2021"
"15985","Ashland Ave & Augusta Blvd","2021"
"6406","Ashland Ave & Belle Plaine Ave","2021"
"22350","Ashland Ave & Blackhawk St","2021"
"19596","Ashland Ave & Chicago Ave","2021"
"50523","Ashland Ave & Division St","2021"
"213","Ashland Ave & Garfield Blvd","2021"
"14905","Ashland Ave & Grace St","2021"
"13137","Ashland Ave & Grand Ave","2021"
"10457","Ashland Ave & Lake St","2021"
"651","Ashland Ave & McDowell Ave","2021"
"728","Ashland Ave & Pershing Rd","2021"
"12671","Ashland Ave & Wellington Ave","2021"
"14877","Ashland Ave & Wrightwood Ave","2021"
"24","Augusta Blvd & Laramie Ave","2021"
"695","Austin Blvd & Chicago Ave","2021"
"1428","Austin Blvd & Lake St","2021"
"685","Austin Blvd & Madison St","2021"
"42","Avenue L & 114th St","2021"
"238","Avenue O & 118th St","2021"
"215","Avenue O & 134th St","2021"
"4025","Avers Ave & Belmont Ave","2021"
"3210","Avondale Ave & Irving Park Rd","2021"
"452","Baltimore Ave & 87th St","2021"
"197","Bennett Ave & 79th St","2021"
"12626","Benson Ave & Church St","2021"
"2932","Bernard St & Elston Ave","2021"
"561","Big Marsh Park","2021"
"41080","Bissell St & Armitage Ave","2021"
"10324","Blackstone Ave & Hyde Park Blvd","2021"
"60","Bloomingdale Ave & Harlem Ave","2021"
"12067","Blue Island Ave & 18th St","2021"
"1861","Bosworth Ave & Howard St","2021"
"219","Bradley Park","2021"
"18189","Broadway & Argyle St","2021"
"61237","Broadway & Barry Ave","2021"
"34916","Broadway & Belmont Ave","2021"
"17279","Broadway & Berwyn Ave","2021"
"43327","Broadway & Cornelia Ave","2021"
"15800","Broadway & Granville Ave","2021"
"13747","Broadway & Ridge Ave","2021"
"28954","Broadway & Sheridan Rd","2021"
"14495","Broadway & Thorndale Ave","2021"
"43153","Broadway & Waveland Ave","2021"
"19681","Broadway & Wilson - Truman College Vaccination Site","2021"
"27196","Buckingham Fountain","2021"
"2241","Budlong Woods Library","2021"
"30134","Burling St & Diversey Pkwy","2021"
"502","Burnham Greenway & 105th St","2021"
"27080","Burnham Harbor","2021"
"2875","California Ave & 21st St","2021"
"1660","California Ave & 23rd Pl","2021"
"653","California Ave & 26th St","2021"
"6","California Ave & 29th St","2021"
"26","California Ave & 36th St","2021"
"9257","California Ave & Altgeld St","2021"
"4918","California Ave & Byron St","2021"
"11020","California Ave & Cortez St","2021"
"8664","California Ave & Division St","2021"
"7544","California Ave & Fletcher St","2021"
"9585","California Ave & Francis Pl Temp","2021"
"1846","California Ave & Lake St","2021"
"17","California Ave & Marquette Rd","2021"
"23653","California Ave & Milwaukee Ave","2021"
"6284","California Ave & Montrose Ave","2021"
"9941","California Ave & North Ave","2021"
"124","California Ave & Winona St","2021"
"19526","Calumet Ave & 18th St","2021"
"7810","Calumet Ave & 21st St","2021"
"10385","Calumet Ave & 33rd St","2021"
"4213","Calumet Ave & 35th St","2021"
"2220","Calumet Ave & 51st St","2021"
"185","Calumet Ave & 71st St","2021"
"776","Calumet Park","2021"
"22","Campbell Ave & 51st St","2021"
"7631","Campbell Ave & Fullerton Ave","2021"
"5995","Campbell Ave & Montrose Ave","2021"
"13101","Campbell Ave & North Ave","2021"
"33307","Canal St & Adams St","2021"
"5525","Canal St & Harrison St","2021"
"12871","Canal St & Jackson Blvd","2021"
"25957","Canal St & Madison St","2021"
"16797","Canal St & Monroe St","2021"
"12014","Canal St & Taylor St","2021"
"15529","Cannon Dr & Fullerton Ave","2021"
"81","Carpenter St & 63rd St","2021"
"21258","Carpenter St & Huron St","2021"
"1200","Central Ave & Chicago Ave","2021"
"410","Central Ave & Harrison St","2021"
"750","Central Ave & Lake St","2021"
"530","Central Ave & Madison St","2021"
"220","Central Ave & Parker Ave","2021"
"232","Central Ave & Roscoe St","2021"
"64","Central Park & Augusta Blvd","2021"
"415","Central Park Ave & 24th St","2021"
"6694","Central Park Ave & Bloomingdale Ave","2021"
"139","Central Park Ave & Douglas Blvd","2021"
"4434","Central Park Ave & Elbridge Ave","2021"
"2593","Central Park Ave & North Ave","2021"
"1284","Central Park Ave & Ogden Ave","2021"
"26","Central Park Ave & Ohio St","2021"
"705","Central Park Blvd & 5th Ave","2021"
"2377","Central St & Girard Ave","2021"
"2805","Central St Metra","2021"
"3594","Cherry Ave & Blackhawk St","2021"
"8901","Chicago Ave & Sheridan Rd","2021"
"7993","Chicago Ave & Washington St","2021"
"1380","Chicago State University","2021"
"3266","Christiana Ave & Lawrence Ave","2021"
"189","Cicero Ave & Flournoy St","2021"
"128","Cicero Ave & Grace St","2021"
"389","Cicero Ave & Lake St","2021"
"244","Cicero Ave & Quincy St","2021"
"26758","Cityfront Plaza Dr & Pioneer Ct","2021"
"5355","Claremont Ave & Hirsch St","2021"
"26498","Clarendon Ave & Gordon Ter","2021"
"24803","Clarendon Ave & Junior Ter","2021"
"14301","Clarendon Ave & Leland Ave","2021"
"13422","Clark St & 9th St AMLI","2021"
"64380","Clark St & Armitage Ave","2021"
"21933","Clark St & Berwyn Ave","2021"
"15280","Clark St & Bryn Mawr Ave","2021"
"29871","Clark St & Chicago Ave","2021"
"4941","Clark St & Columbia Ave","2021"
"47830","Clark St & Drummond Pl","2021"
"80832","Clark St & Elm St","2021"
"6761","Clark St & Elmdale Ave","2021"
"34692","Clark St & Grace St","2021"
"10907","Clark St & Ida B Wells Dr","2021"
"2076","Clark St & Jarvis Ave","2021"
"32579","Clark St & Lake St","2021"
"19441","Clark St & Leland Ave","2021"
"65869","Clark St & Lincoln Ave","2021"
"5436","Clark St & Lunt Ave","2021"
"12248","Clark St & Montrose Ave","2021"
"46399","Clark St & Newport St","2021"
"27722","Clark St & North Ave","2021"
"32045","Clark St & Randolph St","2021"
"44631","Clark St & Schiller St","2021"
"5767","Clark St & Schreiber Ave","2021"
"2148","Clark St & Touhy Ave","2021"
"39762","Clark St & Wellington Ave","2021"
"25796","Clark St & Winnemac Ave","2021"
"50316","Clark St & Wrightwood Ave","2021"
"23845","Clifton Ave & Armitage Ave","2021"
"6309","Clinton St & 18th St","2021"
"26757","Clinton St & Jackson Blvd","2021"
"35737","Clinton St & Lake St","2021"
"48549","Clinton St & Madison St","2021"
"2682","Clinton St & Polk St","2021"
"16837","Clinton St & Roosevelt Rd","2021"
"6559","Clinton St & Tilden St","2021"
"40256","Clinton St & Washington Blvd","2021"
"14209","Clybourn Ave & Division St","2021"
"339","Clyde Ave & 87th St","2021"
"43985","Columbus Dr & Randolph St","2021"
"138","Commercial Ave & 100th St","2021"
"286","Commercial Ave & 130th St","2021"
"267","Commercial Ave & 83rd St","2021"
"1895","Conservatory Dr & Lake St","2021"
"192","Constance Ave & 95th St","2021"
"16078","Cornell Ave & Hyde Park Blvd","2021"
"1043","Cornell Dr & Hayes Dr","2021"
"381","Cottage Grove Ave & 111th Pl","2021"
"1614","Cottage Grove Ave & 43rd St","2021"
"2397","Cottage Grove Ave & 47th St","2021"
"2426","Cottage Grove Ave & 51st St","2021"
"1865","Cottage Grove Ave & 63rd St","2021"
"581","Cottage Grove Ave & 67th St","2021"
"290","Cottage Grove Ave & 71st St","2021"
"397","Cottage Grove Ave & 78th St","2021"
"490","Cottage Grove Ave & 83rd St","2021"
"3766","Cottage Grove Ave & Oakwood Blvd","2021"
"37382","Daley Center Plaza","2021"
"55","Damen Ave & 33rd St","2021"
"219","Damen Ave & 51st St","2021"
"314","Damen Ave & 59th St","2021"
"13495","Damen Ave & Charleston St","2021"
"25311","Damen Ave & Chicago Ave","2021"
"10906","Damen Ave & Clybourn Ave","2021"
"26602","Damen Ave & Cortland St","2021"
"1378","Damen Ave & Coulter St","2021"
"5838","Damen Ave & Cullerton St","2021"
"22987","Damen Ave & Division St","2021"
"8433","Damen Ave & Foster Ave","2021"
"11459","Damen Ave & Grand Ave","2021"
"11698","Damen Ave & Leland Ave","2021"
"7017","Damen Ave & Madison St","2021"
"7739","Damen Ave & Melrose Ave","2021"
"1087","Damen Ave & Pershing Rd","2021"
"45027","Damen Ave & Pierce Ave","2021"
"6753","Damen Ave & Sunnyside Ave","2021"
"15861","Damen Ave & Thomas St Augusta Blvd","2021"
"2134","Damen Ave & Wabansia Ave","2021"
"6075","Damen Ave & Walnut Lake St","2021"
"10276","Damen Ave & Wellington Ave","2021"
"248","Dauphin Ave & 103rd St","2021"
"466","Dauphin Ave & 87th St","2021"
"24812","Dayton St & North Ave","2021"
"47920","Dearborn Pkwy & Delaware Pl","2021"
"18074","Dearborn St & Adams St","2021"
"63806","Dearborn St & Erie St","2021"
"35744","Dearborn St & Monroe St","2021"
"15544","Dearborn St & Van Buren St","2021"
"13941","Delano Ct & Roosevelt Rd","2021"
"23941","Desplaines St & Jackson Blvd","2021"
"49714","Desplaines St & Kinzie St","2021"
"25801","Desplaines St & Randolph St","2021"
"8","DIVVY CASSETTE REPAIR MOBILE STATION","2021"
"872","Divvy Service Warehouse","2021"
"1516","Dodge Ave & Church St","2021"
"976","Dodge Ave & Main St","2021"
"1228","Dodge Ave & Mulford St","2021"
"2865","Dorchester Ave & 49th St","2021"
"1775","Dorchester Ave & 63rd St","2021"
"38","Doty Ave & 111th St","2021"
"1927","Drake Ave & Addison St","2021"
"2698","Drake Ave & Montrose Ave","2021"
"40316","Dusable Harbor","2021"
"45375","DuSable Lake Shore Dr & Belmont Ave","2021"
"44824","DuSable Lake Shore Dr & Diversey Pkwy","2021"
"89243","DuSable Lake Shore Dr & Monroe St","2021"
"100531","DuSable Lake Shore Dr & North Blvd","2021"
"42043","DuSable Lake Shore Dr & Ohio St","2021"
"44926","DuSable Lake Shore Dr & Wellington Ave","2021"
"1615","DuSable Museum","2021"
"331","East End Ave & 87th St","2021"
"5249","Eastlake Ter & Rogers Ave","2021"
"201","Eberhart Ave & 131st St","2021"
"1214","Eberhart Ave & 61st St","2021"
"370","Eberhart Ave & 91st St","2021"
"20630","Eckhart Park","2021"
"260","Eggleston Ave & 69th St","2021"
"449","Eggleston Ave & 92nd St","2021"
"11725","Elizabeth May St & Fulton St","2021"
"183","Elizabeth St & 47th St","2021"
"117","Elizabeth St & 59th St","2021"
"371","Elizabeth St & 92nd St","2021"
"12693","Ellis Ave & 53rd St","2021"
"26142","Ellis Ave & 55th St","2021"
"15265","Ellis Ave & 58th St","2021"
"36756","Ellis Ave & 60th St","2021"
"379","Ellis Ave & 83rd St","2021"
"2156","Elmwood Ave & Austin St","2021"
"17311","Elston Ave & Cortland St","2021"
"153","Elston Ave & George St","2021"
"99","Elston Ave & Henderson St","2021"
"6639","Elston Ave & Wabansia Ave","2021"
"5076","Emerald Ave & 28th St","2021"
"11036","Emerald Ave & 31st St","2021"
"307","Evans Ave & 75th St","2021"
"3023","Evanston Civic Center","2021"
"236","Ewing Ave & Burnham Greenway","2021"
"465","Exchange Ave & 79th St","2021"
"51713","Fairbanks Ct & Grand Ave","2021"
"19400","Fairbanks St & Superior St","2021"
"24","Fairfield Ave & 44th St","2021"
"1332","Fairfield Ave & Roosevelt Rd","2021"
"38693","Federal St & Polk St","2021"
"27283","Field Blvd & South Water St","2021"
"15533","Field Museum","2021"
"14379","Financial Pl & Ida B Wells Dr","2021"
"21263","Fort Dearborn Dr & 31st St","2021"
"12","Francisco Ave & 47th St","2021"
"47","Francisco Ave & Bloomingdale Ave","2021"
"4799","Francisco Ave & Foster Ave","2021"
"13","Francisco Ave & Hollywood Ave","2021"
"42","Francisco Ave & Montrose Ave","2021"
"19274","Franklin St & Adams St Temp","2021"
"28735","Franklin St & Chicago Ave","2021"
"34834","Franklin St & Illinois St","2021"
"33767","Franklin St & Jackson Blvd","2021"
"31497","Franklin St & Lake St","2021"
"26269","Franklin St & Monroe St","2021"
"8805","Glenwood Ave & Morse Ave","2021"
"4205","Glenwood Ave & Touhy Ave","2021"
"54064","Green St & Madison St","2021"
"42521","Green St & Randolph St","2021"
"15169","Greenview Ave & Diversey Pkwy","2021"
